ensg1	ensg2	score	interaction
ENSG00000056558	ENSG00000127191	0.69	PPI
ENSG00000164675	ENSG00000127191	0.56	PPI
ENSG00000006327	ENSG00000127191	0.5	PPI
ENSG00000128563	ENSG00000127191	0.56	PPI
ENSG00000006062	ENSG00000127191	0.56	PPI
ENSG00000119703	ENSG00000127191	0.56	PPI
ENSG00000198793	ENSG00000127191	0.59	PPI
ENSG00000149313	ENSG00000127191	0.67	PPI
ENSG00000072364	ENSG00000127191	0.56	PPI
ENSG00000135090	ENSG00000127191	0.52	PPI
ENSG00000127445	ENSG00000127191	0.67	PPI
ENSG00000164287	ENSG00000127191	0.56	PPI
ENSG00000139714	ENSG00000127191	0.56	PPI
ENSG00000118518	ENSG00000127191	0.56	PPI
ENSG00000137275	ENSG00000127191	0.77	PPI
ENSG00000157873	ENSG00000127191	0.57	PPI
ENSG00000162639	ENSG00000127191	0.56	PPI
ENSG00000240505	ENSG00000127191	0.53	PPI
ENSG00000111305	ENSG00000127191	0.56	PPI
ENSG00000165816	ENSG00000127191	0.56	PPI
ENSG00000068394	ENSG00000127191	0.56	PPI
ENSG00000090487	ENSG00000127191	0.67	PPI
ENSG00000274180	ENSG00000127191	0.56	PPI
ENSG00000140859	ENSG00000127191	0.56	PPI
ENSG00000175294	ENSG00000127191	0.56	PPI
ENSG00000168078	ENSG00000075711	0.66	PPI
ENSG00000182866	ENSG00000075711	0.66	PPI
ENSG00000114166	ENSG00000166337	0.53	PPI
ENSG00000163635	ENSG00000166337	0.6	PPI
ENSG00000145391	ENSG00000166337	0.56	PPI
ENSG00000152219	ENSG00000157483	0.52	PPI
ENSG00000127314	ENSG00000160271	0.57	PPI
ENSG00000096401	ENSG00000117751	0.51	PPI
ENSG00000062725	ENSG00000117751	0.56	PPI
ENSG00000186298	ENSG00000117751	0.53	PPI
ENSG00000167306	ENSG00000140299	0.56	PPI
ENSG00000203985	ENSG00000176171	0.56	PPI
ENSG00000176171	ENSG00000176171	0.68	PPI
ENSG00000126777	ENSG00000176171	0.56	PPI
ENSG00000147378	ENSG00000176171	0.56	PPI
ENSG00000051180	ENSG00000162892	0.51	PPI
ENSG00000149311	ENSG00000162892	0.51	PPI
ENSG00000143799	ENSG00000162892	0.51	PPI
ENSG00000198707	ENSG00000104823	0.46	PPI
ENSG00000177138	ENSG00000104823	0.56	PPI
ENSG00000056558	ENSG00000104823	0.56	PPI
ENSG00000161609	ENSG00000144063	0.56	PPI
ENSG00000181392	ENSG00000144063	0.56	PPI
ENSG00000131067	ENSG00000144063	0.56	PPI
ENSG00000203985	ENSG00000144063	0.56	PPI
ENSG00000071203	ENSG00000144063	0.56	PPI
ENSG00000123240	ENSG00000151320	0.51	PPI
ENSG00000094880	ENSG00000130177	0.53	PPI
ENSG00000176386	ENSG00000130177	0.8	PPI
ENSG00000153107	ENSG00000130177	0.62	PPI
ENSG00000166295	ENSG00000130177	0.6	PPI
ENSG00000089053	ENSG00000130177	0.53	PPI
ENSG00000164162	ENSG00000130177	0.62	PPI
ENSG00000130479	ENSG00000101109	0.64	PPI
ENSG00000170296	ENSG00000101109	0.54	PPI
ENSG00000153179	ENSG00000101109	0.78	PPI
ENSG00000163681	ENSG00000101109	0.73	PPI
ENSG00000140941	ENSG00000101109	0.63	PPI
ENSG00000104375	ENSG00000101109	0.87	PPI
ENSG00000151748	ENSG00000101109	0.93	PPI
ENSG00000107551	ENSG00000101109	0.79	PPI
ENSG00000169435	ENSG00000101109	0.63	PPI
ENSG00000101460	ENSG00000101109	0.5	PPI
ENSG00000114978	ENSG00000101109	0.75	PPI
ENSG00000101109	ENSG00000101109	0.89	PPI
ENSG00000034713	ENSG00000101109	0.54	PPI
ENSG00000139112	ENSG00000101109	0.54	PPI
ENSG00000173542	ENSG00000101109	0.64	PPI
ENSG00000266094	ENSG00000101109	0.81	PPI
ENSG00000068028	ENSG00000101109	0.8	PPI
ENSG00000124831	ENSG00000177731	0.59	PPI
ENSG00000119401	ENSG00000119401	0.55	PPI
ENSG00000177414	ENSG00000119401	0.67	PPI
ENSG00000115295	ENSG00000119401	0.56	PPI
ENSG00000149021	ENSG00000119401	0.67	PPI
ENSG00000105404	ENSG00000119401	0.56	PPI
ENSG00000104756	ENSG00000119401	0.56	PPI
ENSG00000177889	ENSG00000119401	0.55	PPI
ENSG00000160803	ENSG00000119401	0.51	PPI
ENSG00000135018	ENSG00000119401	0.67	PPI
ENSG00000138443	ENSG00000119401	0.56	PPI
ENSG00000124019	ENSG00000179455	0.56	PPI
ENSG00000168066	ENSG00000179455	0.56	PPI
ENSG00000198625	ENSG00000179455	0.51	PPI
ENSG00000125898	ENSG00000179455	0.56	PPI
ENSG00000124074	ENSG00000179455	0.67	PPI
ENSG00000139437	ENSG00000179455	0.56	PPI
ENSG00000179455	ENSG00000179455	0.55	PPI
ENSG00000171703	ENSG00000179455	0.56	PPI
ENSG00000133134	ENSG00000179455	0.56	PPI
ENSG00000130038	ENSG00000179455	0.56	PPI
ENSG00000204815	ENSG00000179455	0.56	PPI
ENSG00000163156	ENSG00000179455	0.56	PPI
ENSG00000173559	ENSG00000179455	0.56	PPI
ENSG00000087338	ENSG00000205777	0.56	PPI
ENSG00000137275	ENSG00000056558	0.7	PPI
ENSG00000143614	ENSG00000056558	0.56	PPI
ENSG00000130813	ENSG00000056558	0.56	PPI
ENSG00000106554	ENSG00000056558	0.56	PPI
ENSG00000146094	ENSG00000056558	0.56	PPI
ENSG00000110330	ENSG00000056558	0.55	PPI
ENSG00000133134	ENSG00000056558	0.56	PPI
ENSG00000196653	ENSG00000056558	0.56	PPI
ENSG00000075391	ENSG00000056558	0.56	PPI
ENSG00000175104	ENSG00000056558	0.74	PPI
ENSG00000078114	ENSG00000056558	0.56	PPI
ENSG00000171772	ENSG00000056558	0.56	PPI
ENSG00000153048	ENSG00000056558	0.56	PPI
ENSG00000111665	ENSG00000056558	0.56	PPI
ENSG00000184436	ENSG00000056558	0.56	PPI
ENSG00000075426	ENSG00000056558	0.56	PPI
ENSG00000100603	ENSG00000056558	0.56	PPI
ENSG00000089682	ENSG00000056558	0.56	PPI
ENSG00000095787	ENSG00000056558	0.56	PPI
ENSG00000171425	ENSG00000056558	0.56	PPI
ENSG00000196418	ENSG00000056558	0.56	PPI
ENSG00000187583	ENSG00000056558	0.56	PPI
ENSG00000161180	ENSG00000056558	0.56	PPI
ENSG00000088808	ENSG00000056558	0.56	PPI
ENSG00000056558	ENSG00000056558	0.68	PPI
ENSG00000175946	ENSG00000056558	0.56	PPI
ENSG00000023445	ENSG00000056558	0.56	PPI
ENSG00000184281	ENSG00000056558	0.56	PPI
ENSG00000167081	ENSG00000056558	0.56	PPI
ENSG00000155792	ENSG00000056558	0.56	PPI
ENSG00000196233	ENSG00000056558	0.56	PPI
ENSG00000090487	ENSG00000056558	0.56	PPI
ENSG00000139714	ENSG00000056558	0.56	PPI
ENSG00000198466	ENSG00000056558	0.56	PPI
ENSG00000139496	ENSG00000056558	0.56	PPI
ENSG00000155754	ENSG00000056558	0.56	PPI
ENSG00000104964	ENSG00000056558	0.56	PPI
ENSG00000180938	ENSG00000056558	0.56	PPI
ENSG00000116922	ENSG00000056558	0.56	PPI
ENSG00000169100	ENSG00000056558	0.56	PPI
ENSG00000155034	ENSG00000056558	0.56	PPI
ENSG00000152240	ENSG00000056558	0.56	PPI
ENSG00000104375	ENSG00000056558	0.56	PPI
ENSG00000072121	ENSG00000056558	0.56	PPI
ENSG00000064218	ENSG00000056558	0.56	PPI
ENSG00000266094	ENSG00000056558	0.56	PPI
ENSG00000145832	ENSG00000056558	0.56	PPI
ENSG00000163156	ENSG00000056558	0.56	PPI
ENSG00000196700	ENSG00000056558	0.56	PPI
ENSG00000170264	ENSG00000056558	0.56	PPI
ENSG00000167272	ENSG00000056558	0.56	PPI
ENSG00000119703	ENSG00000056558	0.56	PPI
ENSG00000165792	ENSG00000056558	0.56	PPI
ENSG00000249709	ENSG00000056558	0.56	PPI
ENSG00000198218	ENSG00000056558	0.56	PPI
ENSG00000135547	ENSG00000056558	0.56	PPI
ENSG00000127445	ENSG00000056558	0.56	PPI
ENSG00000131023	ENSG00000056558	0.56	PPI
ENSG00000166394	ENSG00000056558	0.56	PPI
ENSG00000171295	ENSG00000056558	0.67	PPI
ENSG00000158483	ENSG00000056558	0.56	PPI
ENSG00000155636	ENSG00000056558	0.56	PPI
ENSG00000100711	ENSG00000056558	0.56	PPI
ENSG00000188011	ENSG00000056558	0.56	PPI
ENSG00000126856	ENSG00000056558	0.56	PPI
ENSG00000135365	ENSG00000056558	0.56	PPI
ENSG00000139436	ENSG00000056558	0.51	PPI
ENSG00000181751	ENSG00000056558	0.56	PPI
ENSG00000166974	ENSG00000056558	0.56	PPI
ENSG00000147421	ENSG00000086504	0.56	PPI
ENSG00000161405	ENSG00000086504	0.56	PPI
ENSG00000172530	ENSG00000086504	0.56	PPI
ENSG00000076604	ENSG00000086504	0.56	PPI
ENSG00000177138	ENSG00000086504	0.56	PPI
ENSG00000166333	ENSG00000278540	0.56	PPI
ENSG00000167110	ENSG00000043462	0.56	PPI
ENSG00000011566	ENSG00000043462	0.59	PPI
ENSG00000168090	ENSG00000169727	0.56	PPI
ENSG00000121022	ENSG00000169727	0.74	PPI
ENSG00000141030	ENSG00000169727	0.46	PPI
ENSG00000114316	ENSG00000114316	0.56	PPI
ENSG00000137275	ENSG00000114316	0.52	PPI
ENSG00000105011	ENSG00000167670	0.65	PPI
ENSG00000162676	ENSG00000167670	0.46	PPI
ENSG00000167670	ENSG00000167670	0.54	PPI
ENSG00000141644	ENSG00000167670	0.58	PPI
ENSG00000159259	ENSG00000167670	0.63	PPI
ENSG00000275714	ENSG00000159259	0.73	PPI
ENSG00000274267	ENSG00000159259	0.73	PPI
ENSG00000278828	ENSG00000159259	0.73	PPI
ENSG00000273983	ENSG00000159259	0.73	PPI
ENSG00000275379	ENSG00000159259	0.73	PPI
ENSG00000197409	ENSG00000159259	0.73	PPI
ENSG00000274750	ENSG00000159259	0.73	PPI
ENSG00000197153	ENSG00000159259	0.73	PPI
ENSG00000277775	ENSG00000159259	0.73	PPI
ENSG00000094916	ENSG00000159259	0.53	PPI
ENSG00000278272	ENSG00000159259	0.73	PPI
ENSG00000136560	ENSG00000131323	0.7	PPI
ENSG00000204104	ENSG00000131323	0.64	PPI
ENSG00000137275	ENSG00000131323	0.51	PPI
ENSG00000050748	ENSG00000120875	0.49	PPI
ENSG00000122692	ENSG00000113141	0.51	PPI
ENSG00000125352	ENSG00000113141	0.51	PPI
ENSG00000140259	ENSG00000113141	0.51	PPI
ENSG00000101161	ENSG00000113141	0.51	PPI
ENSG00000113141	ENSG00000113141	0.51	PPI
ENSG00000114107	ENSG00000113141	0.56	PPI
ENSG00000163877	ENSG00000113141	0.51	PPI
ENSG00000076924	ENSG00000113141	0.51	PPI
ENSG00000182872	ENSG00000113141	0.51	PPI
ENSG00000153044	ENSG00000099810	0.56	PPI
ENSG00000147421	ENSG00000132356	0.56	PPI
ENSG00000198945	ENSG00000132356	0.56	PPI
ENSG00000158062	ENSG00000132356	0.56	PPI
ENSG00000204889	ENSG00000132356	0.56	PPI
ENSG00000166925	ENSG00000132356	0.56	PPI
ENSG00000065371	ENSG00000132356	0.56	PPI
ENSG00000185002	ENSG00000132356	0.56	PPI
ENSG00000117155	ENSG00000132356	0.56	PPI
ENSG00000169592	ENSG00000132356	0.56	PPI
ENSG00000198883	ENSG00000132356	0.56	PPI
ENSG00000111725	ENSG00000132356	0.81	PPI
ENSG00000139722	ENSG00000132356	0.56	PPI
ENSG00000106617	ENSG00000132356	0.56	PPI
ENSG00000275793	ENSG00000132356	0.56	PPI
ENSG00000223501	ENSG00000132356	0.56	PPI
ENSG00000131264	ENSG00000132356	0.56	PPI
ENSG00000138443	ENSG00000132356	0.56	PPI
ENSG00000087077	ENSG00000132356	0.56	PPI
ENSG00000161405	ENSG00000132356	0.56	PPI
ENSG00000132938	ENSG00000132356	0.56	PPI
ENSG00000141027	ENSG00000025434	0.52	PPI
ENSG00000112559	ENSG00000025434	0.56	PPI
ENSG00000084676	ENSG00000025434	0.69	PPI
ENSG00000204231	ENSG00000025434	0.56	PPI
ENSG00000101945	ENSG00000025434	0.51	PPI
ENSG00000151332	ENSG00000131626	0.62	PPI
ENSG00000112640	ENSG00000131626	0.63	PPI
ENSG00000170264	ENSG00000136436	0.56	PPI
ENSG00000204394	ENSG00000136436	0.56	PPI
ENSG00000146112	ENSG00000136436	0.56	PPI
ENSG00000125409	ENSG00000136436	0.56	PPI
ENSG00000101935	ENSG00000136436	0.56	PPI
ENSG00000162775	ENSG00000136436	0.56	PPI
ENSG00000143614	ENSG00000136436	0.56	PPI
ENSG00000088888	ENSG00000136436	0.58	PPI
ENSG00000169599	ENSG00000136436	0.56	PPI
ENSG00000087448	ENSG00000136436	0.56	PPI
ENSG00000066117	ENSG00000136436	0.55	PPI
ENSG00000054965	ENSG00000136436	0.56	PPI
ENSG00000110446	ENSG00000136436	0.56	PPI
ENSG00000137135	ENSG00000136436	0.56	PPI
ENSG00000141570	ENSG00000136436	0.56	PPI
ENSG00000134882	ENSG00000136436	0.56	PPI
ENSG00000155034	ENSG00000136436	0.67	PPI
ENSG00000130520	ENSG00000136436	0.67	PPI
ENSG00000171847	ENSG00000136436	0.67	PPI
ENSG00000068878	ENSG00000136436	0.56	PPI
ENSG00000145358	ENSG00000136436	0.56	PPI
ENSG00000164329	ENSG00000136436	0.56	PPI
ENSG00000130684	ENSG00000136436	0.56	PPI
ENSG00000132912	ENSG00000136436	0.56	PPI
ENSG00000106554	ENSG00000136436	0.56	PPI
ENSG00000168237	ENSG00000136436	0.56	PPI
ENSG00000204315	ENSG00000136436	0.56	PPI
ENSG00000163682	ENSG00000136436	0.56	PPI
ENSG00000133134	ENSG00000136436	0.56	PPI
ENSG00000249709	ENSG00000136436	0.56	PPI
ENSG00000154359	ENSG00000136436	0.56	PPI
ENSG00000136270	ENSG00000136436	0.56	PPI
ENSG00000183735	ENSG00000136436	0.58	PPI
ENSG00000170469	ENSG00000136436	0.56	PPI
ENSG00000077279	ENSG00000136436	0.56	PPI
ENSG00000189067	ENSG00000136436	0.56	PPI
ENSG00000134516	ENSG00000136436	0.56	PPI
ENSG00000172315	ENSG00000136436	0.67	PPI
ENSG00000174791	ENSG00000136436	0.67	PPI
ENSG00000188011	ENSG00000136436	0.56	PPI
ENSG00000100258	ENSG00000136436	0.56	PPI
ENSG00000183283	ENSG00000136436	0.67	PPI
ENSG00000183137	ENSG00000136436	0.56	PPI
ENSG00000171425	ENSG00000136436	0.56	PPI
ENSG00000150991	ENSG00000136436	0.56	PPI
ENSG00000170315	ENSG00000136436	0.56	PPI
ENSG00000077348	ENSG00000136436	0.56	PPI
ENSG00000162517	ENSG00000136436	0.67	PPI
ENSG00000125531	ENSG00000136436	0.67	PPI
ENSG00000111196	ENSG00000136436	0.56	PPI
ENSG00000139112	ENSG00000136436	0.56	PPI
ENSG00000119950	ENSG00000136436	0.56	PPI
ENSG00000165792	ENSG00000136436	0.56	PPI
ENSG00000140320	ENSG00000136436	0.56	PPI
ENSG00000123349	ENSG00000136436	0.67	PPI
ENSG00000081721	ENSG00000136436	0.67	PPI
ENSG00000105617	ENSG00000136436	0.56	PPI
ENSG00000120948	ENSG00000120948	0.8	PPI
ENSG00000102606	ENSG00000149269	0.89	PPI
ENSG00000116574	ENSG00000149269	0.59	PPI
ENSG00000179979	ENSG00000149269	0.64	PPI
ENSG00000149269	ENSG00000149269	0.71	PPI
ENSG00000183386	ENSG00000106305	0.74	PPI
ENSG00000072201	ENSG00000106305	0.67	PPI
ENSG00000159055	ENSG00000106305	0.56	PPI
ENSG00000162613	ENSG00000106305	0.67	PPI
ENSG00000100109	ENSG00000106305	0.56	PPI
ENSG00000065427	ENSG00000106305	0.8	PPI
ENSG00000175895	ENSG00000106305	0.56	PPI
ENSG00000162409	ENSG00000106305	0.56	PPI
ENSG00000166579	ENSG00000106305	0.56	PPI
ENSG00000121858	ENSG00000168040	0.9	PPI
ENSG00000137275	ENSG00000168040	0.72	PPI
ENSG00000172936	ENSG00000168040	0.57	PPI
ENSG00000168040	ENSG00000168040	0.55	PPI
ENSG00000003400	ENSG00000168040	0.75	PPI
ENSG00000006638	ENSG00000123131	0.59	PPI
ENSG00000198909	ENSG00000137764	0.59	PPI
ENSG00000166484	ENSG00000137764	0.51	PPI
ENSG00000175063	ENSG00000166484	0.56	PPI
ENSG00000172985	ENSG00000180370	0.52	PPI
ENSG00000180370	ENSG00000180370	0.71	PPI
ENSG00000129675	ENSG00000180370	0.52	PPI
ENSG00000139436	ENSG00000180370	0.56	PPI
ENSG00000108262	ENSG00000180370	0.67	PPI
ENSG00000095637	ENSG00000180370	0.52	PPI
ENSG00000143815	ENSG00000122565	0.62	PPI
ENSG00000133247	ENSG00000122565	0.54	PPI
ENSG00000130726	ENSG00000122565	0.68	PPI
ENSG00000198824	ENSG00000122565	0.53	PPI
ENSG00000122565	ENSG00000122565	0.64	PPI
ENSG00000167670	ENSG00000122565	0.55	PPI
ENSG00000143442	ENSG00000122565	0.53	PPI
ENSG00000266094	ENSG00000104375	0.83	PPI
ENSG00000151748	ENSG00000104375	0.93	PPI
ENSG00000114978	ENSG00000104375	0.46	PPI
ENSG00000140941	ENSG00000104375	0.63	PPI
ENSG00000163681	ENSG00000104375	0.7	PPI
ENSG00000177138	ENSG00000104375	0.56	PPI
ENSG00000130479	ENSG00000104375	0.64	PPI
ENSG00000087338	ENSG00000104375	0.56	PPI
ENSG00000107551	ENSG00000104375	0.85	PPI
ENSG00000153179	ENSG00000104375	0.74	PPI
ENSG00000173542	ENSG00000104375	0.46	PPI
ENSG00000101460	ENSG00000104375	0.5	PPI
ENSG00000169435	ENSG00000104375	0.55	PPI
ENSG00000139112	ENSG00000104375	0.54	PPI
ENSG00000128683	ENSG00000104375	0.56	PPI
ENSG00000068028	ENSG00000104375	0.64	PPI
ENSG00000125814	ENSG00000162236	0.56	PPI
ENSG00000161609	ENSG00000162236	0.56	PPI
ENSG00000147010	ENSG00000114423	0.91	PPI
ENSG00000198087	ENSG00000114423	0.75	PPI
ENSG00000157500	ENSG00000114423	0.49	PPI
ENSG00000154127	ENSG00000114423	0.56	PPI
ENSG00000115806	ENSG00000114423	0.67	PPI
ENSG00000102606	ENSG00000114423	0.51	PPI
ENSG00000136997	ENSG00000175166	0.53	PPI
ENSG00000100519	ENSG00000175166	0.5	PPI
ENSG00000107262	ENSG00000175166	0.68	PPI
ENSG00000164332	ENSG00000175166	0.67	PPI
ENSG00000116750	ENSG00000175166	0.76	PPI
ENSG00000130706	ENSG00000175166	0.46	PPI
ENSG00000067900	ENSG00000133055	0.54	PPI
ENSG00000076924	ENSG00000049167	0.52	PPI
ENSG00000070808	ENSG00000273079	0.6	PPI
ENSG00000081026	ENSG00000273079	0.49	PPI
ENSG00000094796	ENSG00000132522	0.6	PPI
ENSG00000157110	ENSG00000132522	0.56	PPI
ENSG00000017797	ENSG00000132522	0.56	PPI
ENSG00000187231	ENSG00000132522	0.56	PPI
ENSG00000171720	ENSG00000132522	0.53	PPI
ENSG00000100109	ENSG00000132522	0.56	PPI
ENSG00000108590	ENSG00000143416	0.55	PPI
ENSG00000204390	ENSG00000095015	0.59	PPI
ENSG00000157764	ENSG00000095015	0.61	PPI
ENSG00000127191	ENSG00000095015	0.59	PPI
ENSG00000130956	ENSG00000111786	0.51	PPI
ENSG00000140009	ENSG00000100650	0.53	PPI
ENSG00000146963	ENSG00000124193	0.56	PPI
ENSG00000137575	ENSG00000164109	0.56	PPI
ENSG00000163535	ENSG00000164109	0.65	PPI
ENSG00000002822	ENSG00000164109	0.9	PPI
ENSG00000151694	ENSG00000164109	0.58	PPI
ENSG00000166925	ENSG00000164109	0.67	PPI
ENSG00000079999	ENSG00000164109	0.68	PPI
ENSG00000164109	ENSG00000164109	0.72	PPI
ENSG00000124688	ENSG00000164109	0.89	PPI
ENSG00000094916	ENSG00000130726	0.78	PPI
ENSG00000046774	ENSG00000130726	0.79	PPI
ENSG00000162692	ENSG00000130726	0.53	PPI
ENSG00000062725	ENSG00000100867	0.56	PPI
ENSG00000125814	ENSG00000166900	0.56	PPI
ENSG00000141564	ENSG00000145907	0.58	PPI
ENSG00000197157	ENSG00000145907	0.46	PPI
ENSG00000204842	ENSG00000145907	0.5	PPI
ENSG00000168488	ENSG00000145907	0.64	PPI
ENSG00000076382	ENSG00000145907	0.46	PPI
ENSG00000189266	ENSG00000136931	0.49	PPI
ENSG00000153721	ENSG00000123609	0.56	PPI
ENSG00000157578	ENSG00000123609	0.56	PPI
ENSG00000184508	ENSG00000123609	0.67	PPI
ENSG00000139505	ENSG00000123609	0.56	PPI
ENSG00000197568	ENSG00000123609	0.7	PPI
ENSG00000136155	ENSG00000123609	0.67	PPI
ENSG00000142686	ENSG00000123609	0.56	PPI
ENSG00000104643	ENSG00000123609	0.56	PPI
ENSG00000156384	ENSG00000123609	0.56	PPI
ENSG00000144524	ENSG00000123609	0.56	PPI
ENSG00000123609	ENSG00000123609	0.55	PPI
ENSG00000147894	ENSG00000123609	0.56	PPI
ENSG00000124688	ENSG00000123609	0.56	PPI
ENSG00000179295	ENSG00000117090	0.46	PPI
ENSG00000168918	ENSG00000117090	0.46	PPI
ENSG00000109684	ENSG00000112655	0.49	PPI
ENSG00000085840	ENSG00000145604	0.52	PPI
ENSG00000145386	ENSG00000145604	0.53	PPI
ENSG00000167513	ENSG00000145604	0.53	PPI
ENSG00000145604	ENSG00000145604	0.59	PPI
ENSG00000055130	ENSG00000145604	0.76	PPI
ENSG00000142082	ENSG00000145604	0.58	PPI
ENSG00000139289	ENSG00000090621	0.51	PPI
ENSG00000135250	ENSG00000090621	0.48	PPI
ENSG00000100726	ENSG00000149311	0.68	PPI
ENSG00000137337	ENSG00000149311	0.5	PPI
ENSG00000139579	ENSG00000149311	0.6	PPI
ENSG00000140443	ENSG00000106070	0.53	PPI
ENSG00000117602	ENSG00000106070	0.57	PPI
ENSG00000258643	ENSG00000100290	0.77	PPI
ENSG00000129473	ENSG00000100290	0.77	PPI
ENSG00000140379	ENSG00000100290	0.56	PPI
ENSG00000147378	ENSG00000100290	0.67	PPI
ENSG00000128591	ENSG00000102683	0.59	PPI
ENSG00000116478	ENSG00000182979	0.86	PPI
ENSG00000204371	ENSG00000182979	0.58	PPI
ENSG00000100644	ENSG00000182979	0.56	PPI
ENSG00000141985	ENSG00000182979	0.56	PPI
ENSG00000111328	ENSG00000182979	0.53	PPI
ENSG00000112232	ENSG00000182979	0.56	PPI
ENSG00000264343	ENSG00000182979	0.56	PPI
ENSG00000107816	ENSG00000182979	0.56	PPI
ENSG00000196591	ENSG00000182979	0.8	PPI
ENSG00000185811	ENSG00000182979	0.56	PPI
ENSG00000204889	ENSG00000182979	0.56	PPI
ENSG00000054356	ENSG00000105426	0.51	PPI
ENSG00000127445	ENSG00000079263	0.61	PPI
ENSG00000182566	ENSG00000084623	0.54	PPI
ENSG00000140859	ENSG00000142856	0.56	PPI
ENSG00000113163	ENSG00000142856	0.67	PPI
ENSG00000136826	ENSG00000159692	0.52	PPI
ENSG00000178175	ENSG00000159692	0.63	PPI
ENSG00000177374	ENSG00000159692	0.74	PPI
ENSG00000177426	ENSG00000159692	0.51	PPI
ENSG00000136929	ENSG00000159692	0.51	PPI
ENSG00000168286	ENSG00000159692	0.51	PPI
ENSG00000101773	ENSG00000159692	0.59	PPI
ENSG00000166848	ENSG00000159692	0.51	PPI
ENSG00000276231	ENSG00000152270	0.59	PPI
ENSG00000182700	ENSG00000008735	0.49	PPI
ENSG00000182307	ENSG00000008735	0.49	PPI
ENSG00000160447	ENSG00000075651	0.54	PPI
ENSG00000196470	ENSG00000180660	0.56	PPI
ENSG00000054965	ENSG00000244687	0.56	PPI
ENSG00000103266	ENSG00000244687	0.66	PPI
ENSG00000135018	ENSG00000244687	0.56	PPI
ENSG00000157450	ENSG00000244687	0.59	PPI
ENSG00000125971	ENSG00000077380	0.56	PPI
ENSG00000135336	ENSG00000085840	0.68	PPI
ENSG00000115942	ENSG00000085840	0.78	PPI
ENSG00000135336	ENSG00000115942	0.46	PPI
ENSG00000132604	ENSG00000115942	0.6	PPI
ENSG00000065328	ENSG00000115942	0.71	PPI
ENSG00000096401	ENSG00000115942	0.59	PPI
ENSG00000111206	ENSG00000115942	0.5	PPI
ENSG00000164327	ENSG00000166333	0.66	PPI
ENSG00000163798	ENSG00000166333	0.6	PPI
ENSG00000138964	ENSG00000166333	0.56	PPI
ENSG00000188677	ENSG00000166333	0.67	PPI
ENSG00000148484	ENSG00000166333	0.74	PPI
ENSG00000132323	ENSG00000166333	0.51	PPI
ENSG00000140525	ENSG00000166333	0.56	PPI
ENSG00000172403	ENSG00000166333	0.61	PPI
ENSG00000103528	ENSG00000185811	0.56	PPI
ENSG00000130520	ENSG00000185811	0.56	PPI
ENSG00000181026	ENSG00000185811	0.56	PPI
ENSG00000116922	ENSG00000185811	0.56	PPI
ENSG00000166199	ENSG00000185811	0.56	PPI
ENSG00000123562	ENSG00000185811	0.56	PPI
ENSG00000005238	ENSG00000185811	0.67	PPI
ENSG00000130813	ENSG00000185811	0.56	PPI
ENSG00000112578	ENSG00000185811	0.56	PPI
ENSG00000116670	ENSG00000185811	0.56	PPI
ENSG00000129084	ENSG00000185811	0.56	PPI
ENSG00000146007	ENSG00000185811	0.56	PPI
ENSG00000170264	ENSG00000185811	0.56	PPI
ENSG00000077279	ENSG00000185811	0.67	PPI
ENSG00000145945	ENSG00000185811	0.67	PPI
ENSG00000039650	ENSG00000185811	0.56	PPI
ENSG00000100603	ENSG00000185811	0.56	PPI
ENSG00000184967	ENSG00000185811	0.56	PPI
ENSG00000127445	ENSG00000185811	0.56	PPI
ENSG00000160284	ENSG00000185811	0.56	PPI
ENSG00000137575	ENSG00000185811	0.56	PPI
ENSG00000163156	ENSG00000185811	0.56	PPI
ENSG00000146457	ENSG00000185811	0.56	PPI
ENSG00000187778	ENSG00000185811	0.56	PPI
ENSG00000198912	ENSG00000185811	0.56	PPI
ENSG00000125449	ENSG00000185811	0.56	PPI
ENSG00000185787	ENSG00000185811	0.56	PPI
ENSG00000119408	ENSG00000185811	0.56	PPI
ENSG00000182307	ENSG00000185811	0.56	PPI
ENSG00000139926	ENSG00000185811	0.56	PPI
ENSG00000127334	ENSG00000185811	0.56	PPI
ENSG00000072958	ENSG00000185811	0.56	PPI
ENSG00000171425	ENSG00000185811	0.56	PPI
ENSG00000136003	ENSG00000185811	0.56	PPI
ENSG00000152422	ENSG00000152422	0.55	PPI
ENSG00000187736	ENSG00000152422	0.78	PPI
ENSG00000177138	ENSG00000152422	0.56	PPI
ENSG00000034533	ENSG00000152422	0.56	PPI
ENSG00000169621	ENSG00000152422	0.74	PPI
ENSG00000114107	ENSG00000138398	0.56	PPI
ENSG00000169564	ENSG00000138398	0.51	PPI
ENSG00000131931	ENSG00000138398	0.56	PPI
ENSG00000173406	ENSG00000138398	0.56	PPI
ENSG00000205571	ENSG00000138398	0.67	PPI
ENSG00000131051	ENSG00000138398	0.56	PPI
ENSG00000240694	ENSG00000138398	0.56	PPI
ENSG00000172062	ENSG00000138398	0.67	PPI
ENSG00000138621	ENSG00000138398	0.56	PPI
ENSG00000172062	ENSG00000109103	0.55	PPI
ENSG00000205571	ENSG00000109103	0.55	PPI
ENSG00000076924	ENSG00000087365	0.51	PPI
ENSG00000198783	ENSG00000087365	0.51	PPI
ENSG00000148690	ENSG00000087365	0.51	PPI
ENSG00000174231	ENSG00000087365	0.51	PPI
ENSG00000125352	ENSG00000087365	0.51	PPI
ENSG00000100644	ENSG00000135506	0.65	PPI
